wavelength_nm,group_1_mean,group_1_std
413.8805,84.56854881417115,31.702756825965253
414.0444,193.8720254946524,33.04858133654785
414.2084,251.41614318181797,34.167032980214294
414.3724,227.94956564171105,34.97354267091147
414.5363,125.09127624331555,33.027647422161195
414.7003,150.6113301470589,30.893611511292782
414.8642,149.72630402406423,33.959389458554895
415.0282,84.74100825668461,29.190784612434882
415.1921,132.41346903743312,31.10880548002606
415.356,97.50571499465245,32.622772528415226
415.5199,19.63806748167111,30.615014526121573
415.6838,84.55651798262033,30.71391839097238
415.8477,166.43619675133704,33.17582927369794
416.0116,161.95491284759368,33.29688377680624
416.1755,114.31587530347589,32.0775413451673
416.3394,233.24769398395702,33.972544664401916
416.5033,265.71026082887704,33.81377151249908
416.6671,255.97630360962563,34.77906231621637
416.831,393.940207352941,35.6166967366889
416.9949,50.62202461967918,28.907870705162814
417.1587,135.17817510695178,32.14018234086158
417.3226,156.99635717914447,32.1986860685347
417.4864,88.98967265775407,30.25720862762858
417.6502,262.8840576203209,32.90155686746827
417.8141,63.64341547860969,30.470000273909786
417.9779,234.69689184491958,32.60151410770169
418.1417,77.9722928872861,30.20841989908754
418.3055,146.27042136363644,33.40358866991375
418.4693,97.44956540374336,29.644266123782415
418.6331,293.01507366310136,33.5008876429136
418.7969,184.63405766042794,32.07699189395294
418.9607,194.66614318181817,33.877946225564145
419.1245,372.138068315508,37.21775484890149
419.2882,144.86801463903743,32.478432029764456
419.452,190.36534108288777,31.759205557844222
419.6157,163.65411105614982,32.22235128027101
419.7795,307.22362981283396,34.03705712031599
419.9432,158.64341565508036,31.73230612576761
420.1069,98.88539439438502,32.648868944188365
420.2707,120.69154561497315,31.357233560627673
420.4344,161.82657093582898,32.08844456578985
420.5981,255.28512713903734,35.55272945512241
420.7618,309.3720255347591,35.33514690622877
420.9255,71.6634687639038,31.316090946932498
421.0892,48.052505683729954,30.47170975278802
421.2529,158.34796163101612,32.26905324453866
421.4166,221.79849612299452,31.211044923439903
421.5802,337.67015387700513,34.741969093756204
421.7439,162.29715923796803,30.08553156162755
421.9076,536.2129346256685,39.70036834661333
422.0712,111.41346969439836,30.306485498744603
422.2349,236.30384371657738,33.84698039748546
422.3985,186.83459243315522,32.537662105028886
422.5622,314.92149077540086,35.196138055978295
422.7258,126.55785430481285,31.565062889710216
422.8894,317.4281752673794,36.598081549511974
423.053,101.77844239171117,32.3908398374407
423.2166,194.35731963903746,32.042620079230126
423.3802,156.64207883689852,36.913095439345284
423.5438,415.43218596256696,36.33692905138791
423.7074,248.00972606951856,33.496558076646785
423.871,307.4749667112296,35.99430655447225
424.0346,370.4696191176469,35.292390199612946
424.1981,192.69154427807487,32.19794470263607
424.3617,166.44822882352952,31.9018176803875
424.5252,147.04849652406418,32.05041758133763
424.6888,260.06052820855615,34.60589463459459
424.8524,372.0698864973261,36.5744792161963
425.0159,169.93753359625674,31.934620603954063
425.1794,309.89876350267355,35.93377581412699
425.3429,156.85865632352952,31.843577252641225
425.5064,46.44956484213907,30.45336256127293
